source_year,source_file,source_sheet,case_number,education_name,education_area,decision,municipality,county,education_credits,study_mode,study_pace_percentage,education_provider,principal_type,sun5_code,sun5_name,seqf_level,narrow_occupational_area,total_sought_places,total_granted_places,is_approved,is_distance,program_length_years,municipality_code,county_code
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4167,Svetsspecialist - IWS och svetskontrollant,Teknik Och Tillverkning,Beviljad,Jönköping,Jönköping,225,Bunden,100,Tekniska Högskolan I Jönköping Ab,Privat,521cc,Utbildningar till svetsspecialist,5.0,False,30,30,True,False,1.1,0680,06
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4225,CAD-ingenjör Processindustri,Teknik Och Tillverkning,Beviljad,Gävle,Gävleborg,415,Distans,100,Plushögskolan Ab - Teknikhögskolan Norr,Privat,521cd,Utbildningar till CAD-tekniker/konstruktör,5.0,False,150,90,True,True,2.1,2180,21
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3173,CAD-konstruktör,Teknik Och Tillverkning,Beviljad,Stockholm,Stockholm,400,Bunden,100,Ec Utbildning Ab Stockholm,Privat,521cd,Utbildningar till CAD-tekniker/konstruktör,5.0,False,105,105,True,False,2.0,0180,01
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4228,CAD-konstruktör inom mekanik,Teknik Och Tillverkning,Beviljad,Stockholm,Stockholm,435,Bunden,100,Plushögskolan Ab - Teknikhögskolan Öst,Privat,521cd,Utbildningar till CAD-tekniker/konstruktör,5.0,False,90,90,True,False,2.2,0180,01
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3831,CAD-produktutveckling,Teknik Och Tillverkning,Avslag,Trollhättan,Västra Götaland,400,Bunden,100,Gesab Academy Ab,Privat,521cd,Utbildningar till CAD-tekniker/konstruktör,6.0,False,54,0,False,False,2.0,1488,14
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4416,Konstruktör batterielektriska system,Teknik Och Tillverkning,Beviljad,Göteborg,Västra Götaland,400,Bunden,100,Göteborgs Tekniska College Ab,Privat,521cd,Utbildningar till CAD-tekniker/konstruktör,5.0,False,60,60,True,False,2.0,1480,14
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4044,Plant Design - Anläggningskonstruktör 3D,Teknik Och Tillverkning,Beviljad,Karlstad,Värmland,400,Bunden,100,"Karlstads Kommun, Yrkeshögskolan",Kommun,521cd,Utbildningar till CAD-tekniker/konstruktör,5.0,False,72,54,True,False,2.0,1780,17
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4079,Hållbar produktionsutveckling,Teknik Och Tillverkning,Avslag,Olofström,Blekinge,220,Distans,50,"Olofströms Kommun, Yrkeshögskolan Syd",Kommun,521ce,Utbildningar till produktionstekniker,5.0,False,54,0,False,True,1.1,1060,10
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4270,Industriell idé- och produktutveckling,Teknik Och Tillverkning,Avslag,Ljungby,Kronoberg,200,Bunden,100,Campus Ljungby Ab,Privat,521ce,Utbildningar till produktionstekniker,5.0,False,45,0,False,False,1.0,0781,07
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4384,Kvalitetstekniker inom batteritillverkning,Teknik Och Tillverkning,Beviljad,Göteborg,Västra Götaland,220,Bunden,100,Göteborgs Tekniska College Ab,Privat,521ce,Utbildningar till produktionstekniker,5.0,False,160,96,True,False,1.1,1480,14
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3954,Logistik- och produktionsledare,Teknik Och Tillverkning,Avslag,Göteborg,Västra Götaland,200,Bunden,50,"Göteborgs Stad, Yrgo",Kommun,521ce,Utbildningar till produktionstekniker,5.0,False,105,0,False,False,1.0,1480,14
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4271,"Production Planner, Change & Sustainability",Teknik Och Tillverkning,Avslag,Ljungby,Kronoberg,400,Bunden,100,Campus Ljungby Ab,Privat,521ce,Utbildningar till produktionstekniker,5.0,False,85,0,False,False,2.0,0781,07
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4335,Produktions- och logistiktekniker,Teknik Och Tillverkning,Avslag,Göteborg,Västra Götaland,220,Bunden,50,Göteborgs Tekniska College Ab,Privat,521ce,Utbildningar till produktionstekniker,5.0,False,78,0,False,False,1.1,1480,14
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4102,Produktionsledare tillverkande industri,Teknik Och Tillverkning,Avslag,Växjö,Kronoberg,220,Bunden,50,Montico Kompetensutveckling Ab,Privat,521ce,Utbildningar till produktionstekniker,5.0,False,75,0,False,False,1.1,0780,07
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4247,Produktionstekniker - Hållbar digitalisering,Teknik Och Tillverkning,Avslag,Örebro,Örebro,335,Bunden,100,Consensus Sverige Ab,Privat,521ce,Utbildningar till produktionstekniker,5.0,False,75,0,False,False,1.7,1880,18
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3124,Produktionstekniker inriktning livsmedel,Teknik Och Tillverkning,Beviljad,Göteborg,Västra Götaland,400,Distans,100,Hermods Ab Göteborg,Privat,521ce,Utbildningar till produktionstekniker,5.0,False,140,105,True,True,2.0,1480,14
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3757,Produktionstekniker med inriktning hållbar industri,Teknik Och Tillverkning,Beviljad,Vetlanda,Jönköping,310,Bunden,100,Vetlanda Kommun Vetlanda Lärcentrum,Kommun,521ce,Utbildningar till produktionstekniker,5.0,False,80,60,True,False,1.6,0685,06
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4263,Produktionstekniker och -utvecklare med inriktning hållbar produktion,Teknik Och Tillverkning,Avslag,Södertälje,Stockholm,400,Bunden,100,"Södertälje Kommun, Campus Telge",Kommun,521ce,Utbildningar till produktionstekniker,5.0,False,60,0,False,False,2.0,0181,01
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3747,Produktionsutvecklare,Teknik Och Tillverkning,Avslag,Linköping,Östergötland,410,Distans,100,Tuc Sweden Ab - Yrkeshögskola,Privat,521ce,Utbildningar till produktionstekniker,5.0,False,125,0,False,True,2.0,0580,05
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4293,Produktionsutveckling,Teknik Och Tillverkning,Avslag,Göteborg,Västra Götaland,400,Bunden,100,Göteborgs Tekniska College Ab,Privat,521ce,Utbildningar till produktionstekniker,5.0,False,130,0,False,False,2.0,1480,14
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4052,IT-Specialist med inriktning: Industriellt Underhåll 5.0,Teknik Och Tillverkning,Avslag,Kalmar,Kalmar,425,Distans,100,Tekniska Riksakademin,Privat,521cf,Utbildningar till underhållstekniker,5.0,False,105,0,False,True,2.1,0880,08
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3568,Medicintekniker,Teknik Och Tillverkning,Beviljad,Linköping,Östergötland,420,Distans,100,Tuc Sweden Ab - Yrkeshögskola,Privat,521cf,Utbildningar till underhållstekniker,5.0,False,90,90,True,True,2.1,0580,05
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3619,Serviceingenjör,Teknik Och Tillverkning,Beviljad,Stockholm,Stockholm,400,Bunden,100,Jensen Education School Ab,Privat,521cf,Utbildningar till underhållstekniker,5.0,False,150,90,True,False,2.0,0180,01
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3620,Serviceingenjör,Teknik Och Tillverkning,Avslag,Stockholm,Stockholm,400,Distans,100,Jensen Education School Ab,Privat,521cf,Utbildningar till underhållstekniker,5.0,False,150,0,False,True,2.0,0180,01
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3621,Serviceingenjör,Teknik Och Tillverkning,Avslag,Göteborg,Västra Götaland,400,Bunden,100,Jensen Education School Ab,Privat,521cf,Utbildningar till underhållstekniker,5.0,False,150,0,False,False,2.0,1480,14
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3404,Underhållsingenjör,Teknik Och Tillverkning,Beviljad,Härnösand,Västernorrland,400,Distans,100,"Härnösands Kommun, Yrkeshögskolan",Kommun,521cf,Utbildningar till underhållstekniker,5.0,False,100,60,True,True,2.0,2280,22
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4019,Underhållstekniker,Teknik Och Tillverkning,Beviljad,Nynäshamn,Stockholm,425,Distans,100,Campus Nynäshamn,Kommun,521cf,Utbildningar till underhållstekniker,5.0,False,100,60,True,True,2.1,0192,01
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4376,Underhållstekniker,Teknik Och Tillverkning,Beviljad,Linköping,Östergötland,380,Bunden,100,Tuc Sweden Ab - Yrkeshögskola,Privat,521cf,Utbildningar till underhållstekniker,5.0,False,60,60,True,False,1.9,0580,05
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3196,Underhållstekniker - El,Teknik Och Tillverkning,Avslag,Södertälje,Stockholm,300,Distans,100,Yh Akademin Ab,Privat,521cf,Utbildningar till underhållstekniker,5.0,False,150,0,False,True,1.5,0181,01
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3559,Underhållstekniker inom processindustrin,Teknik Och Tillverkning,Beviljad,Borlänge,Dalarna,420,Bunden,100,Borlänge Kommun,Kommun,521cf,Utbildningar till underhållstekniker,5.0,False,80,60,True,False,2.1,2081,20
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3978,"Underhållstekniker, industri",Teknik Och Tillverkning,Beviljad,Växjö,Kronoberg,400,Bunden,100,Kunskapscompaniet Ankaret Ab,Privat,521cf,Utbildningar till underhållstekniker,5.0,False,90,90,True,False,2.0,0780,07
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3974,"Underhållstekniker, industri",Teknik Och Tillverkning,Avslag,Eskilstuna,Södermanland,400,Bunden,100,Kunskapscompaniet Ankaret Ab,Privat,521cf,Utbildningar till underhållstekniker,5.0,False,90,0,False,False,2.0,0484,04
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3415,Mät- och Provningstekniker,Teknik Och Tillverkning,Avslag,Örnsköldsvik,Västernorrland,200,Distans,100,"Ith, Institutet För Tillämpad Hydraulik",Privat,521ch,Utbildningar till provningstekniker,5.0,False,80,0,False,True,1.0,2284,22
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3980,"Specialist, industriell mätteknik",Teknik Och Tillverkning,Beviljad,Eskilstuna,Södermanland,300,Bunden,100,Kunskapscompaniet Ankaret Ab,Privat,521ch,Utbildningar till provningstekniker,5.0,False,60,60,True,False,1.5,0484,04
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3678,3D-operatör,Teknik Och Tillverkning,Avslag,Hultsfred,Kalmar,200,Distans,100,Mölk Utbildning Ab,Privat,521ci,Utbildningar till 3d-tekniker,5.0,False,75,0,False,True,1.0,0860,08
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3941,3D-tekniker,Teknik Och Tillverkning,Beviljad,Botkyrka,Stockholm,400,Bunden,100,Xenter Yrkeshögskola,Kommun,521ci,Utbildningar till 3d-tekniker,5.0,False,125,75,True,False,2.0,0127,01
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3574,"3D-tekniker, Additiv teknik i metall",Teknik Och Tillverkning,Avslag,Hultsfred,Kalmar,400,Bunden,100,Mölk Utbildning Ab,Privat,521ci,Utbildningar till 3d-tekniker,5.0,False,100,0,False,False,2.0,0860,08
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3693,Nordisk Spårsvetsare,Teknik Och Tillverkning,Beviljad,Vansbro,Dalarna,275,Bunden,100,Vansbro Kommun/Lärcentrum Vansbro,Kommun,521cj,Utbildningar till spårsvetsare,5.0,False,150,150,True,False,1.4,2021,20
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3736,Urmakare,Teknik Och Tillverkning,Avslag,Motala,Östergötland,600,Bunden,100,Institutet För Högre Urmakeriutbildning I Norden Ab,Privat,521cu,Utbildningar till urmakare,5.0,True,40,0,False,False,3.0,0583,05
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3753,Bergsskoleingenjör – Metall- och verkstadsteknik,Teknik Och Tillverkning,Avslag,Filipstad,Värmland,600,Bunden,100,Bergsskolan Kompetensutveckling Ab,Privat,521cy,Övriga utbildningar industri och verkstadsteknik,6.0,False,125,0,False,False,3.0,1782,17
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4154,Auktoriserad Elinstallatör,Teknik Och Tillverkning,Beviljad,Nyköping,Södermanland,104,Distans,50,Insu Ab,Privat,522ca,Utbildningar till elinstallatör,,False,175,105,True,True,0.5,0480,04
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3822,Auktoriserad elinstallatör - Projektledning och företagande,Teknik Och Tillverkning,Avslag,Hässleholm,Skåne,225,Distans,75,"Hässleholms Kommun, Yrkeshögskolan Syd",Kommun,522ca,Utbildningar till elinstallatör,5.0,False,120,0,False,True,1.1,1293,12
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4155,Elteknikingenjör med AL,Teknik Och Tillverkning,Beviljad,Nyköping,Södermanland,255,Distans,50,Insu Ab,Privat,522ca,Utbildningar till elinstallatör,5.0,False,175,105,True,True,1.3,0480,04
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3490,Distributionselektriker,Teknik Och Tillverkning,Beviljad,Lund,Skåne,230,Bunden,100,Plushögskolan Ab - Teknikhögskolan Syd,Privat,522cb,Utbildningar till elkrafttekniker och högspänningstekniker,5.0,False,125,75,True,False,1.2,1281,12
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3610,Distributionselektriker,Teknik Och Tillverkning,Avslag,Habo,Jönköping,225,Distans,100,Yrkesutbildaren Habo Ab,Privat,522cb,Utbildningar till elkrafttekniker och högspänningstekniker,5.0,False,120,0,False,True,1.1,0643,06
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3881,Distributionselektriker,Teknik Och Tillverkning,Avslag,Jönköping,Jönköping,230,Bunden,100,Plushögskolan Ab - Teknikhögskolan Syd,Privat,522cb,Utbildningar till elkrafttekniker och högspänningstekniker,5.0,False,125,0,False,False,1.2,0680,06
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4329,Distributionselektriker,Teknik Och Tillverkning,Avslag,Göteborg,Västra Götaland,220,Bunden,100,Göteborgs Tekniska College Ab,Privat,522cb,Utbildningar till elkrafttekniker och högspänningstekniker,5.0,False,125,0,False,False,1.1,1480,14
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3405,Driftingenjör Elkraft,Teknik Och Tillverkning,Beviljad,Härnösand,Västernorrland,400,Distans,100,"Härnösands Kommun, Yrkeshögskolan",Kommun,522cb,Utbildningar till elkrafttekniker och högspänningstekniker,5.0,False,60,60,True,True,2.0,2280,22
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3778,Elkraftingenjör,Teknik Och Tillverkning,Beviljad,Nyköping,Södermanland,300,Distans,50,Campus Nyköping,Kommun,522cb,Utbildningar till elkrafttekniker och högspänningstekniker,5.0,False,175,105,True,True,1.5,0480,04
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3377,Elkraftsingenjör,Teknik Och Tillverkning,Beviljad,Västerås,Västmanland,435,Bunden,100,Västerås Stad/Barn- Och Utbildningsförvaltningen/Västerås Yrkeshögskola,Kommun,522cb,Utbildningar till elkrafttekniker och högspänningstekniker,5.0,False,125,75,True,False,2.2,1980,19
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3445,Elkraftsingenjör,Teknik Och Tillverkning,Beviljad,Linköping,Östergötland,400,Bunden,100,Lernia Utbildning Ab,Privat,522cb,Utbildningar till elkrafttekniker och högspänningstekniker,5.0,False,100,60,True,False,2.0,0580,05
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3739,Elkraftsingenjör,Teknik Och Tillverkning,Beviljad,Solna,Stockholm,400,Distans,100,Nackademin Ab,Privat,522cb,Utbildningar till elkrafttekniker och högspänningstekniker,5.0,False,140,105,True,True,2.0,0184,01
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4346,Elkraftsingenjör,Teknik Och Tillverkning,Avslag,Stockholm,Stockholm,400,Distans,100,John Ericsson Institutet,Privat,522cb,Utbildningar till elkrafttekniker och högspänningstekniker,5.0,False,105,0,False,True,2.0,0180,01
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3310,Elkraftsingenjör ,Teknik Och Tillverkning,Beviljad,Västerås,Västmanland,400,Bunden,100,Plushögskolan Ab - Affärshögskolan Mitt,Privat,522cb,Utbildningar till elkrafttekniker och högspänningstekniker,5.0,False,150,90,True,False,2.0,1980,19
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3311,Elkraftsingenjör ,Teknik Och Tillverkning,Beviljad,Gävle,Gävleborg,400,Bunden,100,Plushögskolan Ab - Affärshögskolan Norr,Privat,522cb,Utbildningar till elkrafttekniker och högspänningstekniker,5.0,False,150,90,True,False,2.0,2180,21
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3314,Elkraftsingenjör ,Teknik Och Tillverkning,Beviljad,Göteborg,Västra Götaland,400,Bunden,100,Plushögskolan Ab - Affärshögskolan Väst,Privat,522cb,Utbildningar till elkrafttekniker och högspänningstekniker,5.0,False,150,90,True,False,2.0,1480,14
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3295,Elnätsdesigner ,Teknik Och Tillverkning,Beviljad,Stockholm,Stockholm,400,Distans,100,Stiftelsen Stockholms Tekniska Institut,Privat,522cb,Utbildningar till elkrafttekniker och högspänningstekniker,5.0,False,90,90,True,True,2.0,0180,01
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3487,Elnätsprojektör,Teknik Och Tillverkning,Beviljad,Lund,Skåne,240,Distans,100,Plushögskolan Ab - Teknikhögskolan Syd,Privat,522cb,Utbildningar till elkrafttekniker och högspänningstekniker,5.0,False,150,90,True,True,1.2,1281,12
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3970,Elnätsprojektör,Teknik Och Tillverkning,Avslag,Jönköping,Jönköping,240,Distans,100,Plushögskolan Ab - Teknikhögskolan Syd,Privat,522cb,Utbildningar till elkrafttekniker och högspänningstekniker,5.0,False,150,0,False,True,1.2,0680,06
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3053,Elnätsspecialist inom Reläskydd,Teknik Och Tillverkning,Beviljad,Sundsvall,Västernorrland,215,Distans,100,Yh Akademin Ab,Privat,522cb,Utbildningar till elkrafttekniker och högspänningstekniker,5.0,False,90,90,True,True,1.1,2281,22
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/2927,Elnätsspecialist inom Ställverk och Transformatorteknik ,Teknik Och Tillverkning,Beviljad,Malmö,Skåne,225,Distans,100,Yh Akademin Ab,Privat,522cb,Utbildningar till elkrafttekniker och högspänningstekniker,5.0,False,90,90,True,True,1.1,1280,12
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3852,Elnätsspecialist inom vindkraftteknik,Teknik Och Tillverkning,Avslag,Örnsköldsvik,Västernorrland,300,Distans,100,Yh Akademin Ab,Privat,522cb,Utbildningar till elkrafttekniker och högspänningstekniker,5.0,False,96,0,False,True,1.5,2284,22
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3861,Elnätsutvecklare – förnyelsebar energi,Teknik Och Tillverkning,Avslag,Järfälla,Stockholm,300,Distans,100,Yh Akademin Ab,Privat,522cb,Utbildningar till elkrafttekniker och högspänningstekniker,5.0,False,90,0,False,True,1.5,0123,01
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3735,Projektledare Elkraft distans,Teknik Och Tillverkning,Beviljad,Askersund,Örebro,215,Distans,50,Åsbro Kursgård Ab,Privat,522cb,Utbildningar till elkrafttekniker och högspänningstekniker,5.0,False,100,60,True,True,1.1,1882,18
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3738,Servicetekniker Elkraft,Teknik Och Tillverkning,Beviljad,Askersund,Örebro,335,Bunden,100,Åsbro Kursgård Ab,Privat,522cb,Utbildningar till elkrafttekniker och högspänningstekniker,5.0,False,100,60,True,False,1.7,1882,18
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3571,Elingenjör konstruktion,Teknik Och Tillverkning,Beviljad,Solna,Stockholm,400,Bunden,100,Nackademin Ab,Privat,522cd,Utbildningar till elkonstruktör,5.0,False,105,105,True,False,2.0,0184,01
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4104,Elkonstruktör,Teknik Och Tillverkning,Beviljad,Nyköping,Södermanland,315,Distans,50,Campus Nyköping,Kommun,522cd,Utbildningar till elkonstruktör,5.0,False,175,105,True,True,1.6,0480,04
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4420,Elkonstruktör,Teknik Och Tillverkning,Beviljad,Botkyrka,Stockholm,315,Distans,50,Xenter Yrkeshögskola,Kommun,522cd,Utbildningar till elkonstruktör,5.0,False,105,105,True,True,1.6,0127,01
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/3731,Elkonstruktör ,Teknik Och Tillverkning,Avslag,Stockholm,Stockholm,400,Bunden,100,Stiftelsen Stockholms Tekniska Institut,Privat,522cd,Utbildningar till elkonstruktör,5.0,False,100,0,False,False,2.0,0180,01
2023,resultat-ansokningsomgang-2023.xlsx,Tabell 3,MYH 2023/4043,Elprojektör,Teknik Och Tillverkning,Beviljad,Jönköping,Jönköping,300,Bunden,100,Tekniska Högskolan I Jönköping Ab,Privat,522cd,Utbildningar till elkonstruktör,5.0,False,60,45,True,False,1.5,0680,06
